Cliente;Vendedor;CNPJ;Grupo Economico
HORTIFRUTI PAVAO DE OURO E MERCEARIA LTDA;INES MARTIN;07399410000104;PAVAO DE OURO
HORTIFRUTI PAVAO DE OURO E MERCEARIA LTDA;INES MARTIN;07399410000104;PAVAO DE OURO
ROLDAO - AUTO SERVICO COMERCIO DE ALIMENTOS LTDA - 013;CAIO VINICIUS AMORIM;05800256001250;ROLDAO
ROLDAO - AUTO SERVICO COMERCIO DE ALIMENTOS LTDA - 013;CAIO VINICIUS AMORIM;05800256001250;ROLDAO
ROLDAO - AUTO SERVICO COMERCIO DE ALIMENTOS LTDA - 013;CAIO VINICIUS AMORIM;05800256001250;ROLDAO
ROLDAO - AUTO SERVICO COMERCIO DE ALIMENTOS LTDA - SANTOS;CAIO VINICIUS AMORIM;05800256001330;ROLDAO
ROLDAO - AUTO SERVICO COMERCIO DE ALIMENTOS LTDA - SANTOS;CAIO VINICIUS AMORIM;05800256001330;ROLDAO
ROLDAO - AUTO SERVICO COMERCIO DE ALIMENTOS LTDA - 015;CAIO VINICIUS AMORIM;05800256001411;ROLDAO
ROLDAO - AUTO SERVICO COMERCIO DE ALIMENTOS LTDA - 015;CAIO VINICIUS AMORIM;05800256001411;ROLDAO
ROLDAO - AUTO SERVICO COMERCIO DE ALIMENTOS LTDA - 015;CAIO VINICIUS AMORIM;05800256001411;ROLDAO
ROLDAO - AUTO SERVICO COMERCIO DE ALIMENTOS LTDA - 016;CAIO VINICIUS AMORIM;05800256001500;ROLDAO
ROLDAO - AUTO SERVICO COMERCIO DE ALIMENTOS LTDA - 016;CAIO VINICIUS AMORIM;05800256001500;ROLDAO
ROLDAO - AUTO SERVICO COMERCIO DE ALIMENTOS LTDA - 016;CAIO VINICIUS AMORIM;05800256001500;ROLDAO
ROLDAO - AUTO SERVICO COMERCIO DE ALIMENTOS LTDA - 017;CAIO VINICIUS AMORIM;05800256001683;ROLDAO
ROLDAO - AUTO SERVICO COMERCIO DE ALIMENTOS LTDA - 017;CAIO VINICIUS AMORIM;05800256001683;ROLDAO
ROLDAO - AUTO SERVICO COMERCIO DE ALIMENTOS LTDA - 017;CAIO VINICIUS AMORIM;05800256001683;ROLDAO
ROLDAO - AUTO SERVICO COMERCIO DE ALIMENTOS LTDA - 018;CAIO VINICIUS AMORIM;05800256001764;ROLDAO
ROLDAO - AUTO SERVICO COMERCIO DE ALIMENTOS LTDA - 018;CAIO VINICIUS AMORIM;05800256001764;ROLDAO
ROLDAO - AUTO SERVICO COMERCIO DE ALIMENTOS LTDA - 018;CAIO VINICIUS AMORIM;05800256001764;ROLDAO
CERCADAO - SUPERMERCADO NOVO CAPAO LTDA;ERICK MOREIRA;05820439000184;CERCADAO
NOSSO EMPORIO SUPERMERCADO LTDA;KELVIN;07997241000104;NOSSO EMPORIO
BOM BRASIL - SUPERMERCADO E DISTRIBUIDORA B V H LTDA;PAULO COSTA;09310182000171;BOM BRASIL
I S DA SILVA - MINIMERCADO;MARIO MIZUKA;15468521000145;J P S DISTRIBUIDORA
GILSON ARAUJO DOS SANTOS;TELEVENDAS - DA TERRINHA;66185955415;COLABORADORES DA TERRINHA
SUPERMERCADO SUPRIBEM LTDA;CAROLINA DOS SANTOS ROCHA;10490881000120;SUPRIBEM
SUPERMERCADO SUPRIBEM LTDA;CAROLINA DOS SANTOS ROCHA;10490881000120;SUPRIBEM
BARBOSA - SILVA E BARBOSA COMERCIO DE ALIMENTOS - 20;RODOLFO QUERINO LUIZ - GERENTE DE AREA;60437647000611;BARBOSA
BARBOSA - SILVA E BARBOSA COMERCIO DE ALIMENTOS - 20;RODOLFO QUERINO LUIZ - GERENTE DE AREA;60437647000611;BARBOSA
BARBOSA - SILVA E BARBOSA COMERCIO DE ALIMENTOS - 20;RODOLFO QUERINO LUIZ - GERENTE DE AREA;60437647000611;BARBOSA
KATIA OHIRA MASSITA ME;ALICE LUCIANA;07089969000120;KATIA OHIRA MASSITA
ABASTECEDORA JABORANDI LTDA - ME;RODOLFO QUERINO LUIZ - GERENTE DE AREA;02093497000165;BARONESA
ABASTECEDORA JABORANDI LTDA - ME;RODOLFO QUERINO LUIZ - GERENTE DE AREA;02093497000165;BARONESA
SUPERMERCADO TIETE LTDA;JOSE ARTENCIO;62837190000153;SUPERMERCADO TIETE
SUPERMERCADO TIETE LTDA;JOSE ARTENCIO;62837190000153;SUPERMERCADO TIETE
BAZAR OSHIMA LTDA - ME;FLAVIA SIQUEIRA;02291653000100;OSHIMA
SUPERMERCADO SERBOM LTDA;ERICK MOREIRA;59467654000172;SER BOM
SUPERMERCADO SERBOM LTDA;ERICK MOREIRA;59467654000172;SER BOM
SUPERVAREJAO SAUDE LT;INES MARTIN;62401963000235;SUPERVAREJAO SAUDE
NINKI SUPERMERCADOS LTDA;FLAVIA SIQUEIRA;07577664000167;NINKI SUPERMERCADOS
NINKI SUPERMERCADOS LTDA;FLAVIA SIQUEIRA;07577664000167;NINKI SUPERMERCADOS
NINKI SUPERMERCADOS LTDA;FLAVIA SIQUEIRA;07577664000167;NINKI SUPERMERCADOS
NINKI SUPERMERCADOS LTDA;FLAVIA SIQUEIRA;07577664000167;NINKI SUPERMERCADOS
NINKI SUPERMERCADOS LTDA;FLAVIA SIQUEIRA;07577664000167;NINKI SUPERMERCADOS
NINKI SUPERMERCADOS LTDA;FLAVIA SIQUEIRA;07577664000167;NINKI SUPERMERCADOS
MINIMERCADO OKADA LTDA;CARLOS FERREIRA;05027561000106;SUPERMERCADO FORTALEZA
SUPERMERCADO REMO LTDA;ERICK MOREIRA;04299135000150;REMO
SUPERMERCADO REMO LTDA;ERICK MOREIRA;04299135000150;REMO
MINI MERCADO TOK LEVE LTDA;CAROLINA DOS SANTOS ROCHA;54562889000120;TOK LEVE
MINI MERCADO TOK LEVE LTDA;CAROLINA DOS SANTOS ROCHA;54562889000120;TOK LEVE
MINI MERCADO TOK LEVE LTDA;CAROLINA DOS SANTOS ROCHA;54562889000120;TOK LEVE
SUPERMERCADO KUARA LTDA;KELVIN;08439461000177;KUARA
SUPERMERCADO KUARA LTDA;KELVIN;08439461000177;KUARA
SUPERMERCADO KUARA LTDA;KELVIN;08439461000177;KUARA
SUPERMERCADO KUARA LTDA;KELVIN;08439461000177;KUARA
SUPERMERCADO KUARA LTDA;KELVIN;08439461000177;KUARA
MIELE COMERCIAL DE ALIMENTOS LTDA;FELIPE GOMES;67785931000113;MIELE COMERCIAL DE ALIMENTOS
MIELE COMERCIAL DE ALIMENTOS LTDA;FELIPE GOMES;67785931000113;MIELE COMERCIAL DE ALIMENTOS
MIELE COMERCIAL DE ALIMENTOS LTDA;FELIPE GOMES;67785931000113;MIELE COMERCIAL DE ALIMENTOS
SUPERFANTASTICO - VALDIVINA GOMES ALVES DA ROCHA ME - 03;CAROLINA DOS SANTOS ROCHA;06314259000193;SUPERFANTASTICO
SUPERFANTASTICO - VALDIVINA GOMES ALVES DA ROCHA ME - 03;CAROLINA DOS SANTOS ROCHA;06314259000193;SUPERFANTASTICO
SUPERFANTASTICO - VALDIVINA GOMES ALVES DA ROCHA ME - 03;CAROLINA DOS SANTOS ROCHA;06314259000193;SUPERFANTASTICO
MERCEARIA FANTASTIC LTDA;INES MARTIN;06189671000129;YUTAKA/FANTASTIC
MERCEARIA FANTASTIC LTDA;INES MARTIN;06189671000129;YUTAKA/FANTASTIC
MERCEARIA FANTASTIC LTDA;INES MARTIN;06189671000129;YUTAKA/FANTASTIC
MERCEARIA FANTASTIC LTDA;INES MARTIN;06189671000129;YUTAKA/FANTASTIC
SACOLAO CAMPO GRANDE LTDA;ERICK MOREIRA;16935226000114;SACOLAO CAMPO GRANDE
SACOLAO CAMPO GRANDE LTDA;ERICK MOREIRA;16935226000114;SACOLAO CAMPO GRANDE
SACOLAO CAMPO GRANDE LTDA;ERICK MOREIRA;16935226000114;SACOLAO CAMPO GRANDE
COMERCIO DE DOCES BIG-PRECO LTDA;ROBSON BERTOLINI;00843837000100;COMERCIO DE DOCES BIG PRECO
HORTIFRUTI POMAR DA VILA E MERCEARIA LTDA;FLAVIA SIQUEIRA;08062286000141;POMAR DA VILA
RK - FENDER COMERCIAL E IMPORTADORA LTDA - 300;MARIO MIZUKA;16987734000146;RICOY
MSI COM DE PRODUTOS ALIMENTOS;MARIO MIZUKA;17080239000111;SACOLAO PARELHEIROS
MAXIMO - REAL PAULISTA COMERCIAL DE ALIMENTOS LTDA - 01;EDVALDO DOS SANTOS PEREIRA;16881766000324;MAXIMO
MAXIMO - REAL PAULISTA COMERCIAL DE ALIMENTOS LTDA - 01;EDVALDO DOS SANTOS PEREIRA;16881766000324;MAXIMO
MERCADAO ATACADISTA COMERCIAL DE ALIMENTOS - 01;EDVALDO DOS SANTOS PEREIRA;16881767000450;MERCADAO
MERCADAO ATACADISTA COMERCIAL DE ALIMENTOS - 01;EDVALDO DOS SANTOS PEREIRA;16881767000450;MERCADAO
MERCADAO ATACADISTA COMERCIAL DE ALIMENTOS - 01;EDVALDO DOS SANTOS PEREIRA;16881767000450;MERCADAO
MERCADAO ATACADISTA COMERCIAL DE ALIMENTOS - 01;EDVALDO DOS SANTOS PEREIRA;16881767000450;MERCADAO
MERCADAO ATACADISTA COMERCIAL DE ALIMENTOS - 01;EDVALDO DOS SANTOS PEREIRA;16881767000450;MERCADAO
MOINHO DE PEDRA REST E ENTREP DE ALIM NAT LTDA;TELEVENDAS - DA TERRINHA;74217480000183;MOINHO DE PEDRA
MOINHO DE PEDRA REST E ENTREP DE ALIM NAT LTDA;TELEVENDAS - DA TERRINHA;74217480000183;MOINHO DE PEDRA
MERCADINHO ROBERTO KIBE LTDA - ME;CARLOS FERREIRA;43127141000182;KIBE
MERCADINHO ROBERTO KIBE LTDA - ME;CARLOS FERREIRA;43127141000182;KIBE
MERCADINHO ROBERTO KIBE LTDA - ME;CARLOS FERREIRA;43127141000182;KIBE
MERCADINHO ROBERTO KIBE LTDA - ME;CARLOS FERREIRA;43127141000182;KIBE
MERCADINHO ROBERTO KIBE LTDA - ME;CARLOS FERREIRA;43127141000182;KIBE
SUPERMERCADO FLAMENGO LTDA;KELVIN;43312164000167;FLAMENGO
SUPERMERCADO FLAMENGO LTDA;KELVIN;43312164000167;FLAMENGO
SUPERMERCADO FLAMENGO LTDA;KELVIN;43312164000167;FLAMENGO
SUPERMERCADO FLAMENGO LTDA;KELVIN;43312164000167;FLAMENGO
MERCADINHO KM VINTE E CINCO LT;CARLOS FERREIRA;49384472000184;MERCADINHO KM 25
MERCADINHO KM VINTE E CINCO LT;CARLOS FERREIRA;49384472000184;MERCADINHO KM 25
MERCADINHO A. R.  AMARAL LTDA;JOSE ARTENCIO - DS;15748505000106;MERCADINHO AMARAL
MERCADINHO A. R.  AMARAL LTDA;JOSE ARTENCIO - DS;15748505000106;MERCADINHO AMARAL
LOJAO DAS VARIEDADE COCAIA LTDA - ME;MARIO MIZUKA;08463509000182;LOJAO DAS VARIEDADE COCAIA
BRASILEIRAO SANTO AMARO COMERCIO DE BEBIDAS E ALIMENTOS LTDA;WELINGTON GUALTER;14702355000137;BRASILEIRAO
MERCEARIA E EMPORIO JADRA LTDA - ME;JUAREZ COSTA;08303643000116;MERCEARIA E EMPORIO JADRA
MERCEARIA E EMPORIO JADRA LTDA - ME;JUAREZ COSTA;08303643000116;MERCEARIA E EMPORIO JADRA
MERCEARIA E EMPORIO JADRA LTDA - ME;JUAREZ COSTA;08303643000116;MERCEARIA E EMPORIO JADRA
MERCEARIA E EMPORIO JADRA LTDA - ME;JUAREZ COSTA;08303643000116;MERCEARIA E EMPORIO JADRA
MERCEARIA E EMPORIO JADRA LTDA - ME;JUAREZ COSTA;08303643000116;MERCEARIA E EMPORIO JADRA
ROGERIO DE SOUZA SILVA;TELEVENDAS - DA TERRINHA;14791807000102;ROGERIO DE SOUZA
QUATRO IRMAOS - MERCADO OLIVEIRA VI LTDA - 01;CLAUDIO AKIO SOGA;06539323000134;QUATRO IRMAOS
QUATRO IRMAOS - MERCADO OLIVEIRA VI LTDA - 01;CLAUDIO AKIO SOGA;06539323000134;QUATRO IRMAOS
QUATRO IRMAOS - MERCADO OLIVEIRA VI LTDA EPP - SUZANO;CLAUDIO AKIO SOGA;06539323000215;QUATRO IRMAOS
J.R. PINHEIRO COMERCIO DE UTILIDADES DOMESTICAS LTDA;GILMERIO QUEIROZ - GERENTE DE AREA;12792106000154;GRUPO ISABELA
BRASILEIRAO COCAIA COMERCIO DE BEBIDAS E ALIMENTOS;CLEO CAVALCANTI;14699551000108;BRASILEIRAO
BRASILEIRAO COCAIA COMERCIO DE BEBIDAS E ALIMENTOS;CLEO CAVALCANTI;14699551000108;BRASILEIRAO
MERCADINHO SANTOS PEREIRA LTDA;MARIO MIZUKA;38930764000159;SANTOS PEREIRA
EMPORIO ALFREDO ANTUNES LTDA - 03;MARCELO GREGORIO;52437126000393;EMPORIO ALFREDO ANTUNES
EMPORIO ALFREDO ANTUNES LTDA - 01;MARCELO GREGORIO;52437126000121;EMPORIO ALFREDO ANTUNES
EMPORIO ALFREDO ANTUNES LTDA - 01;MARCELO GREGORIO;52437126000121;EMPORIO ALFREDO ANTUNES
AKKI - 707 AUTO-SERVICO DE ALIMENTOS LTDA - 05;LEANDRO GOLDINHO LOPES;12539517000566;AKKI
AKKI - 707 AUTO-SERVICO DE ALIMENTOS LTDA - 05;LEANDRO GOLDINHO LOPES;12539517000566;AKKI
AKKI - 707 AUTO-SERVICO DE ALIMENTOS LTDA - 05;LEANDRO GOLDINHO LOPES;12539517000566;AKKI
AKKI - 707 AUTO-SERVICO DE ALIMENTOS LTDA - 05;LEANDRO GOLDINHO LOPES;12539517000566;AKKI
AKKI - 707 AUTO-SERVICO DE ALIMENTOS LTDA - 05;LEANDRO GOLDINHO LOPES;12539517000566;AKKI
AKKI - 707 AUTO-SERVICO DE ALIMENTOS LTDA - 05;LEANDRO GOLDINHO LOPES;12539517000566;AKKI
AKKI - 707 AUTO-SERVICO DE ALIMENTOS LTDA - 05;LEANDRO GOLDINHO LOPES;12539517000566;AKKI
SALVALAGGIO REPRESENTACOES COMERCIAIS LTDA;FORTUNATO SALVALAGGIO;04304447000105;SALVALAGGIO
SALVALAGGIO REPRESENTACOES COMERCIAIS LTDA;FORTUNATO SALVALAGGIO;04304447000105;SALVALAGGIO
A PEREIRA ACOUGUE - ME;CAROLINA DOS SANTOS ROCHA;09275511000190;A PEREIRA
A PEREIRA ACOUGUE - ME;CAROLINA DOS SANTOS ROCHA;09275511000190;A PEREIRA
A PEREIRA ACOUGUE - ME;CAROLINA DOS SANTOS ROCHA;09275511000190;A PEREIRA
EMBAFRUT EMBALAGENS E FRUTAS LTDA;WILSON PEREIRA;46767141000135;EMBAFRUT
EMBAFRUT EMBALAGENS E FRUTAS LTDA;WILSON PEREIRA;46767141000135;EMBAFRUT
CVS COMERCIO DE ALIMENTOS E SERVICOS DE CARTOES LTDA;CAIO VINICIUS AMORIM;04728183000117;CVS CESTAS
CVS COMERCIO DE ALIMENTOS E SERVICOS DE CARTOES LTDA;CAIO VINICIUS AMORIM;04728183000117;CVS CESTAS
HORTUS COMERCIO DE ALIMENTOS S.A.;EDVALDO DOS SANTOS PEREIRA;09000493000134;EMPORIUM SANTA MARIA
ELISANGELA FERREIRA DURAES BARB;TELEVENDAS - DA TERRINHA;03614341000145;ESKEMA
DAVID JOSE DA SILVA MINI-MERCADO - ME;MARIO MIZUKA;07678475000180;DAVID JOSE
PANIFICADORA PAES E DOCES TRIGO DOURADO LTDA - ME;TELEVENDAS - DA TERRINHA;55881106000133;TRIGO DOURADO
MINI MERCADO FLOR DE MOEMA LTDA - ME;VENDEDOR INATIVO;65405771000104;MERCADO FLOR MOEMA
VITORINO CORREA NETO VOTORANTIM ME;PAULO COSTA;00971698000192;CORREA ARCHILA
SUPERMERCADO ALVORADA SOROCABA LTDA - ME;PAULO COSTA;16874417000113;ALVORADA
VITOR FELIPE BATISTA MORENO;TELEVENDAS - DA TERRINHA;47121196832;VITOR FELIPE
JOSEFA EVANILDA FERREIRA DOS SANTOS;TELEVENDAS - DA TERRINHA;15206536890;COLABORADORES DA TERRINHA
SUPERMERCADO DELTA MAX LTDA;CELSO NUNES TEIXEIRA;00286528000683;DELTA MAX
SUPERMERCADO DELTA MAX LTDA;CELSO NUNES TEIXEIRA;00286528000683;DELTA MAX
SUPERMERCADO DELTA MAX LTDA;CELSO NUNES TEIXEIRA;00286528000683;DELTA MAX
SUPERMERCADO DELTA MAX LTDA;CELSO NUNES TEIXEIRA;00286528000683;DELTA MAX
SUPERMERCADO DELTA MAX LTDA;CELSO NUNES TEIXEIRA;00286528000683;DELTA MAX
SUPERMERCADO DELTA MAX LTDA;CELSO NUNES TEIXEIRA;00286528000683;DELTA MAX
SUPERMERCADO DELTA MAX LTDA - VILA REZENDE;CELSO NUNES TEIXEIRA;00286528000179;DELTA MAX
SUPERMERCADO DELTA MAX LTDA - ARARAS;CELSO NUNES TEIXEIRA;00286528000764;DELTA MAX
SUPERMERCADO DELTA MAX LTDA;CELSO NUNES TEIXEIRA;00286528000926;DELTA MAX
SUPERMERCADO DELTA MAX LTDA;CELSO NUNES TEIXEIRA;00286528000926;DELTA MAX
SUPERMERCADO DELTA MAX LTDA;CELSO NUNES TEIXEIRA;00286528000845;DELTA MAX
SUPERMERCADO DELTA MAX LTDA;CELSO NUNES TEIXEIRA;00286528000845;DELTA MAX
MIRIAN AP DAS GRACAS GRILO SOUZA;SAC DA TERRINHA;33633847855;SAC DA TERRINHA - 41
K L MERCADO E PANIFICADORA RAMOS LTDA - ME;ERICK MOREIRA;18168347000103;K L MERCADO E PANIFICADORA RAMOS
K L MERCADO E PANIFICADORA RAMOS LTDA - ME;ERICK MOREIRA;18168347000103;K L MERCADO E PANIFICADORA RAMOS
MINI MERCADO E PANIFICADORA LABARCA LTDA - ME;KELVIN;04028538000165;LABARCA
MINI MERCADO E PANIFICADORA LABARCA LTDA - ME;KELVIN;04028538000165;LABARCA
MINI MERCADO E PANIFICADORA LABARCA LTDA - ME;KELVIN;04028538000165;LABARCA
SUPERMERCADO BRUNO LTDA -  01;CARLOS FERREIRA;53655742000200;SUPERMERCADO BRUNO
SUPERMERCADO BRUNO LTDA -  01;CARLOS FERREIRA;53655742000200;SUPERMERCADO BRUNO
SUPERMERCADO BRUNO LTDA -  01;CARLOS FERREIRA;53655742000200;SUPERMERCADO BRUNO
SUPERMERCADO BRUNO LTDA -  01;CARLOS FERREIRA;53655742000200;SUPERMERCADO BRUNO
SUPERMERCADO BRUNO LTDA - 02;CARLOS FERREIRA;53655742000111;SUPERMERCADO BRUNO
SUPERMERCADO BRUNO LTDA - 02;CARLOS FERREIRA;53655742000111;SUPERMERCADO BRUNO
SUPERMERCADO BRUNO LTDA - 02;CARLOS FERREIRA;53655742000111;SUPERMERCADO BRUNO
SUPERMERCADO BRUNO LTDA - 02;CARLOS FERREIRA;53655742000111;SUPERMERCADO BRUNO
ATACADAO S A - 157;MILTON JUNIOR;75315333015726;ATACADAO - RJ
MERCADINHO JOLY LTDA;JOSE ARTENCIO;67302323000100;JOLY
MERCADINHO JOLY LTDA;JOSE ARTENCIO;67302323000100;JOLY
MERCADINHO JOLY LTDA;JOSE ARTENCIO;67302323000100;JOLY
MERCADINHO JOLY LTDA;JOSE ARTENCIO;67302323000100;JOLY
MERCADINHO JOLY LTDA;JOSE ARTENCIO;67302323000100;JOLY
EMPORIO IRAPUA LTDA - ME;KELVIN;02165569000132;EMPORIO IRAPUA
EMPORIO IRAPUA LTDA - ME;KELVIN;02165569000132;EMPORIO IRAPUA
SHIBATA - COML E IMPORTADORA SAO SEBASTIAO LTDA -  S10;EDMILSON - 02;71038764000114;SHIBATA
SHIBATA - COML E IMPORTADORA SAO SEBASTIAO LTDA -  S10;EDMILSON - 02;71038764000114;SHIBATA
SHIBATA - COML E IMPORTADORA SAO SEBASTIAO LTDA -  S10;EDMILSON - 02;71038764000114;SHIBATA
CRISTIANE DE SOUZA MARTINS -;JOSE SOARES;07718097000111;BELLA VILLA
J D FERNANDES & FILHOS LTDA - GONZAGA;JOSE SOARES;01325134000307;J D FERNANDES
MINIMERCADO E SACOLAO OSHIRO LTDA - ME;INES MARTIN;07016324000167;SACOLAO OSHIRO
MINIMERCADO E SACOLAO OSHIRO LTDA - ME;INES MARTIN;07016324000167;SACOLAO OSHIRO
JANGADA SUPERMERCADO EIRELI;JOSE SOARES;53741641000163;JANGADA
FAMILIA HORTIFRUTI LTDA - EPP;TELEVENDAS - DA TERRINHA;18853931000106;FAMILIA HORTIFRUTI
SUAVE ESSENCIA COMERCIO DE PRODUTOS NATURAIS LTDA;TELEVENDAS - DA TERRINHA;09392940000148;SUAVE ESSENCIA
SUAVE ESSENCIA COMERCIO DE PRODUTOS NATURAIS LTDA;TELEVENDAS - DA TERRINHA;09392940000148;SUAVE ESSENCIA
SUAVE ESSENCIA COMERCIO DE PRODUTOS NATURAIS LTDA;TELEVENDAS - DA TERRINHA;09392940000148;SUAVE ESSENCIA
SUAVE ESSENCIA COMERCIO DE PRODUTOS NATURAIS LTDA;TELEVENDAS - DA TERRINHA;09392940000148;SUAVE ESSENCIA
MIX JUICE & CO LANCHES LTDA ME;TELEVENDAS - DA TERRINHA;17568623000168;MIX JUICE & CO LANCHES
CASA DO ACAI SUCOS E LANCHES LTDA ME;TELEVENDAS - DA TERRINHA;10913189000167;CASA DO ACAI
CASA DO ACAI SUCOS E LANCHES LTDA ME;TELEVENDAS - DA TERRINHA;10913189000167;CASA DO ACAI
CASA DO ACAI SUCOS E LANCHES LTDA ME;TELEVENDAS - DA TERRINHA;10913189000167;CASA DO ACAI
SUPER MERCADO ECONOMICO LTDA;CARLOS FERREIRA;48890875000132;ECONOMICO
SUPER MERCADO ECONOMICO LTDA;CARLOS FERREIRA;48890875000132;ECONOMICO
MERCADINHO AVICOLA E ACOUGUE SCALA LTDA - ME;CARLOS FERREIRA;56079171000102;AVICOLA E ACOUGUE SCALA
MERCADINHO AVICOLA E ACOUGUE SCALA LTDA - ME;CARLOS FERREIRA;56079171000102;AVICOLA E ACOUGUE SCALA
CENTRO DE DISTRIBUICAO DE ALIMENTOS PINHEIROS LTDA;CRISTIANE LIMA;07534919000104;CENTRO DE DISTRIB DE ALIM PINHEIROS
CENTRO DE DISTRIBUICAO DE ALIMENTOS PINHEIROS LTDA;PAULO SERGIO;07534919000104;CENTRO DE DISTRIB DE ALIM PINHEIROS
CENTRO DE DISTRIBUICAO DE ALIMENTOS PINHEIROS LTDA;PEDRO LACERDA;07534919000104;CENTRO DE DISTRIB DE ALIM PINHEIROS
CENTRO DE DISTRIBUICAO DE ALIMENTOS PINHEIROS LTDA;LUIZ FERNANDO DE LIMA;07534919000104;CENTRO DE DISTRIB DE ALIM PINHEIROS
CENTRO DE DISTRIBUICAO DE ALIMENTOS PINHEIROS LTDA;FLAVIA SIQUEIRA;07534919000104;CENTRO DE DISTRIB DE ALIM PINHEIROS
CENTRO DE DISTRIBUICAO DE ALIMENTOS PINHEIROS LTDA;OSMAR ALVES;07534919000104;CENTRO DE DISTRIB DE ALIM PINHEIROS
J M MORI & CIA LTDA;ALICE LUCIANA;61336566000183;MORI
J M MORI & CIA LTDA;RONILDO FERREIRA;61336566000183;MORI
CENTRAL DE CARNES ARIZONA LTDA - ME;KELVIN;09093818000170;CARNES ARIZONA
IRMAOS TROYANO LTDA;MARCELO GREGORIO;58747932000182;IRMAOS TROYANOS
IRMAOS TROYANO LTDA;MARCELO GREGORIO;58747932000182;IRMAOS TROYANOS
IRMAOS TROYANO LTDA;MARCELO GREGORIO;58747932000182;IRMAOS TROYANOS
IRMAOS TROYANO LTDA;MARCELO GREGORIO;58747932000182;IRMAOS TROYANOS
EMPORIO MANJERICAO LTDA - EPP;CARLOS FERREIRA;72729502000169;EMPORIO MANJERICAO
EMPORIO MANJERICAO LTDA - EPP;CARLOS FERREIRA;72729502000169;EMPORIO MANJERICAO
EMPORIO MANJERICAO LTDA - EPP;CARLOS FERREIRA;72729502000169;EMPORIO MANJERICAO
CENTRAL DE CARNES SANTA CATARINA LTDA - ME;TELEVENDAS - DA TERRINHA;09173028000103;CENTRAL DE CARNES STA CATARINA
SERGIO FERNANDO SANTOS GAZIRE;MIRIAN APARECIDA;03753028000198;SPREMUTO
SERGIO FERNANDO SANTOS GAZIRE;LEIA;03753028000198;SPREMUTO
SERGIO FERNANDO SANTOS GAZIRE;ANDREZA LOPES ALVES - V;03753028000198;SPREMUTO
SERGIO FERNANDO SANTOS GAZIRE;CARLOS FERREIRA;03753028000198;SPREMUTO
SERGIO FERNANDO SANTOS GAZIRE;TELEVENDAS - DA TERRINHA;03753028000198;SPREMUTO
MERCADINHO ITAIPAVA LTDA ME;TELEVENDAS - DA TERRINHA;11162387000107;MERCADINHO ITAIPAVA
AYUMI - MERCADINHO AYUMI LTDA - 07;LEANDRO GOLDINHO LOPES;67616128000740;AYUMI
AYUMI - MERCADINHO AYUMI LTDA - 07;LEANDRO GOLDINHO LOPES;67616128000740;AYUMI
AYUMI - MERCADINHO AYUMI LTDA - 07;LEANDRO GOLDINHO LOPES;67616128000740;AYUMI
J.E - DA ALICLEO REPRESENTACOES;TELEVENDAS - DA TERRINHA;39391199895;COLABORADORES DA TERRINHA
CARLOS ANDRE DE LIMA;TELEVENDAS - DA TERRINHA;48110062830;COLABORADORES DA TERRINHA
CASA SANTA LUZIA IMPORTADORA LTDA;CAROLINA DOS SANTOS ROCHA;59350116000101;SANTA LUZIA
CASA SANTA LUZIA IMPORTADORA LTDA;CAROLINA DOS SANTOS ROCHA;59350116000101;SANTA LUZIA
CASA SANTA LUZIA IMPORTADORA LTDA;CAROLINA DOS SANTOS ROCHA;59350116000101;SANTA LUZIA
SUPERMERCADO ESTADOS UNIDOS LTDA;INES MARTIN;61365508000188;ESTADOS UNIDOS
SUPERMERCADO ESTADOS UNIDOS LTDA;INES MARTIN;61365508000188;ESTADOS UNIDOS
SUPERMERCADO ESTADOS UNIDOS LTDA;INES MARTIN;61365508000188;ESTADOS UNIDOS
SUPERMERCADO ESTADOS UNIDOS LTDA;INES MARTIN;61365508000188;ESTADOS UNIDOS
SUPERMERCADO ESTADOS UNIDOS LTDA;INES MARTIN;61365508000188;ESTADOS UNIDOS
SUPERMERCADO ESTADOS UNIDOS LTDA;INES MARTIN;61365508000188;ESTADOS UNIDOS
SHIBATA - SHIBATAATA COM  E ATACADO DE PRODUTOS EM GE - H5;EDMILSON - 02;20276483000169;SHIBATA
SHIBATA - SHIBATAATA COM  E ATACADO DE PRODUTOS EM GE - H5;EDMILSON - 02;20276483000169;SHIBATA
SHIBATA - SHIBATAATA COM  E ATACADO DE PRODUTOS EM GE - H5;EDMILSON - 02;20276483000169;SHIBATA
STEPHANE DE SOUZA REIS;TELEVENDAS - DA TERRINHA;36710983846;COLABORADORES DA TERRINHA
STEPHANE DE SOUZA REIS;TELEVENDAS - DA TERRINHA;36710983846;COLABORADORES DA TERRINHA
MERCADINHO BONANZA LTDA;INES MARTIN;47243779000130;BONANZA
MERCADINHO BONANZA LTDA;INES MARTIN;47243779000130;BONANZA
MERCADINHO BONANZA LTDA;INES MARTIN;47243779000130;BONANZA
BANANA PRATA COM DE PRODUTOS ALIMENTICIOS LTDA - E;INES MARTIN;02790291000194;BANANA PRATA
BANANA PRATA COM DE PRODUTOS ALIMENTICIOS LTDA - E;INES MARTIN;02790291000194;BANANA PRATA
BANANA PRATA COM DE PRODUTOS ALIMENTICIOS LTDA - E;INES MARTIN;02790291000194;BANANA PRATA
BANANA PRATA COM DE PRODUTOS ALIMENTICIOS LTDA - E;INES MARTIN;02790291000194;BANANA PRATA
